libnl-3-200/focal,now 3.4.0-1 amd64 [installed]
libnl-genl-3-200/focal,now 3.4.0-1 amd64 [installed]
libnl-route-3-200/focal,now 3.4.0-1 amd64 [installed]
libnm0/focal-updates,now 1.22.10-1ubuntu2.2 amd64 [installed]
libnma0/focal-updates,now 1.8.24-1ubuntu3 amd64 [installed]
libnode-dev/focal,now 10.19.0~dfsg-3ubuntu1 amd64 [installed]
libnode64/focal,now 10.19.0~dfsg-3ubuntu1 amd64 [installed]
libnorm1/focal,now 1.5.8+dfsg2-2build1 amd64 [installed]
libnotify-bin/focal,now 0.7.9-1ubuntu2 amd64 [installed]
libnotify4/focal,now 0.7.9-1ubuntu2 amd64 [installed]
libnpth0/focal,now 1.6-1 amd64 [installed]
libnspr4/focal,now 2:4.25-1 amd64 [installed]
libnss-mdns/focal,now 0.14.1-1ubuntu1 amd64 [installed]
libnss-myhostname/focal-updates,now 245.4-4ubuntu3.6 amd64 [installed]
libnss-systemd/focal-updates,now 245.4-4ubuntu3.6 amd64 [installed]
libnss3/focal-updates,focal-security,now 2:3.49.1-1ubuntu1.5 amd64 [installed]
libntfs-3g883/focal,now 1:2017.3.23AR.3-3ubuntu1 amd64 [installed]
libnuma1/focal,now 2.0.12-1 amd64 [installed]
libnumber-compare-perl/focal,focal,now 0.03-1 all [installed,automatic]
libodfgen-0.1-1/focal,now 0.1.7-1ubuntu2 amd64 [installed]
libofa0/focal,now 0.9.3-21 amd64 [installed]
libogg0/focal,now 1.3.4-0ubuntu1 amd64 [installed]
libopenal-data/focal,focal,now 1:1.19.1-1 all [installed]
libopenal1/focal,now 1:1.19.1-1 amd64 [installed]
libopencore-amrnb0/focal,now 0.1.5-1 amd64 [installed]
libopencore-amrwb0/focal,now 0.1.5-1 amd64 [installed]
libopenexr24/focal-updates,focal-security,now 2.3.0-6ubuntu0.5 amd64 [installed]
libopengl-dev/focal-updates,now 1.3.2-1~ubuntu0.20.04.1 amd64 [installed,automatic]
libopengl0/focal-updates,now 1.3.2-1~ubuntu0.20.04.1 amd64 [installed,automatic]
libopenjp2-7/focal-updates,focal-security,now 2.3.1-1ubuntu4.20.04.1 amd64 [installed]
libopenlibm3/focal,now 0.7.0+dfsg-1 amd64 [installed]
libopenmpt0/focal,now 0.4.11-1build1 amd64 [installed]
libopus0/focal,now 1.3.1-0ubuntu1 amd64 [installed]
liborc-0.4-0/focal,now 1:0.4.31-1 amd64 [installed]
liborcus-0.15-0/focal,now 0.15.3-3build2 amd64 [installed]
libosp5/focal,now 1.5.2-13ubuntu3 amd64 [installed,automatic]
libostree-1-1/focal,now 2020.3-1 amd64 [installed]
libostyle1c2/focal,now 1.4devel1-21.3ubuntu1 amd64 [installed,automatic]
libp11-kit0/focal-updates,focal-security,now 0.23.20-1ubuntu0.1 amd64 [installed]
libpackage-stash-perl/focal,focal,now 0.38-1 all [installed]
libpackage-stash-xs-perl/focal,now 0.29-1build1 amd64 [installed]
libpackagekit-glib2-18/focal-updates,focal-security,now 1.1.13-2ubuntu1.1 amd64 [installed]
libpadwalker-perl/focal,now 2.3-1build2 amd64 [installed]
libpagemaker-0.0-0/focal,now 0.0.4-1build1 amd64 [installed]
libpam-cap/focal,now 1:2.32-1 amd64 [installed]
libpam-fprintd/focal,now 1.90.1-1ubuntu1 amd64 [installed]
libpam-gnome-keyring/focal,now 3.36.0-1ubuntu1 amd64 [installed]
libpam-modules-bin/focal-updates,now 1.3.1-5ubuntu4.1 amd64 [installed]
libpam-modules/focal-updates,now 1.3.1-5ubuntu4.1 amd64 [installed]
libpam-runtime/focal-updates,focal-updates,now 1.3.1-5ubuntu4.1 all [installed]
libpam-systemd/focal-updates,now 245.4-4ubuntu3.6 amd64 [installed]
libpam0g/focal-updates,now 1.3.1-5ubuntu4.1 amd64 [installed]
libpango-1.0-0/focal,now 1.44.7-2ubuntu4 amd64 [installed]
libpango1.0-dev/focal,now 1.44.7-2ubuntu4 amd64 [installed,automatic]
libpangocairo-1.0-0/focal,now 1.44.7-2ubuntu4 amd64 [installed]
libpangoft2-1.0-0/focal,now 1.44.7-2ubuntu4 amd64 [installed]
libpangomm-1.4-1v5/focal,now 2.42.0-2build1 amd64 [installed]
libpangox-1.0-0/focal,focal-updates,now 0.0.2-5ubuntu1 amd64 [installed]
libpangoxft-1.0-0/focal,now 1.44.7-2ubuntu4 amd64 [installed]
libpaper-utils/focal,now 1.1.28 amd64 [installed]
libpaper1/focal,now 1.1.28 amd64 [installed]
libparams-classify-perl/focal,now 0.015-1build2 amd64 [installed]
libparams-util-perl/focal,now 1.07-3build5 amd64 [installed]
libparams-validate-perl/focal,now 1.29-3 amd64 [installed]
libparams-validationcompiler-perl/focal,focal,now 0.30-1 all [installed]
libparse-debianchangelog-perl/focal,focal,now 1.2.0-13 all [installed]
libparse-recdescent-perl/focal,focal,now 1.967015+dfsg-2 all [installed,automatic]
libparted-fs-resize0/focal-updates,now 3.3-4ubuntu0.20.04.1 amd64 [installed]
libparted2/focal-updates,now 3.3-4ubuntu0.20.04.1 amd64 [installed]
libpath-tiny-perl/focal,focal,now 0.108-1 all [installed]
libpcap0.8/focal,now 1.9.1-3 amd64 [installed]
libpcaudio0/focal,now 1.1-4 amd64 [installed]
libpci3/focal-updates,now 1:3.6.4-1ubuntu0.20.04.1 amd64 [installed]
libpciaccess0/focal,now 0.16-0ubuntu1 amd64 [installed]
libpcre16-3/focal,now 2:8.39-12build1 amd64 [installed,automatic]
libpcre2-16-0/focal,now 10.34-7 amd64 [installed]
libpcre2-32-0/focal,now 10.34-7 amd64 [installed]
libpcre2-8-0/focal,now 10.34-7 amd64 [installed]
libpcre2-dev/focal,now 10.34-7 amd64 [installed,automatic]
libpcre2-posix2/focal,now 10.34-7 amd64 [installed,automatic]
libpcre3-dev/focal,now 2:8.39-12build1 amd64 [installed,automatic]
libpcre32-3/focal,now 2:8.39-12build1 amd64 [installed,automatic]
libpcre3/focal,now 2:8.39-12build1 amd64 [installed]
libpcrecpp0v5/focal,now 2:8.39-12build1 amd64 [installed,automatic]
libpcsclite1/focal,now 1.8.26-3 amd64 [installed]
libpdfbox-java/focal,focal,now 1:1.8.16-2 all [installed,automatic]
libpeas-1.0-0/focal,now 1.26.0-2 amd64 [installed]
libpeas-common/focal,focal,now 1.26.0-2 all [installed]
libperl4-corelibs-perl/focal,focal,now 0.004-2 all [installed,automatic]
libperl5.30/focal-updates,focal-security,now 5.30.0-9ubuntu0.2 amd64 [installed]
libperlio-gzip-perl/focal,now 0.19-1build5 amd64 [installed,automatic]
libperlio-utf8-strict-perl/focal,now 0.007-2build2 amd64 [installed,automatic]
libpgm-5.2-0/focal,now 5.2.122~dfsg-3ubuntu1 amd64 [installed]
libphonenumber7/focal,now 7.1.0-5ubuntu11 amd64 [installed]
libpipeline1/focal,now 1.5.2-2build1 amd64 [installed]
libpixman-1-0/focal,now 0.38.4-0ubuntu1 amd64 [installed]
libpixman-1-dev/focal,now 0.38.4-0ubuntu1 amd64 [installed,automatic]
libpkcs11-helper1/focal,now 1.26-1 amd64 [installed]
libplist3/focal,now 2.1.0-4build2 amd64 [installed]
libplot2c2/focal,now 2.6-10build1 amd64 [installed,automatic]
libplymouth5/focal-updates,now 0.9.4git20200323-0ubuntu6.2 amd64 [installed]
libpng-dev/focal,now 1.6.37-2 amd64 [installed,automatic]
libpng-tools/focal,now 1.6.37-2 amd64 [installed,automatic]
libpng16-16/focal,now 1.6.37-2 amd64 [installed]
libpod-markdown-perl/focal,focal,now 3.200000-1 all [installed]
libpod-readme-perl/focal,focal,now 1.2.3-1 all [installed]
libpolkit-agent-1-0/focal,now 0.105-26ubuntu1 amd64 [installed]
libpolkit-gobject-1-0/focal,now 0.105-26ubuntu1 amd64 [installed]
libpoppler-cpp0v5/focal,now 0.86.1-0ubuntu1 amd64 [installed]
libpoppler-glib8/focal,now 0.86.1-0ubuntu1 amd64 [installed]
libpoppler-qt5-1/focal,now 0.86.1-0ubuntu1 amd64 [installed,automatic]
libpoppler97/focal,now 0.86.1-0ubuntu1 amd64 [installed]
libpopt0/focal,now 1.16-14 amd64 [installed]
libpostproc55/focal-updates,focal-security,now 7:4.2.4-1ubuntu0.1 amd64 [installed]
libpq-dev/focal-updates,focal-security,now 12.6-0ubuntu0.20.04.1 amd64 [installed]
libpq5/focal-updates,focal-security,now 12.6-0ubuntu0.20.04.1 amd64 [installed]
libprocps8/focal-updates,now 2:3.3.16-1ubuntu2.1 amd64 [installed]
libprotobuf17/focal,now 3.6.1.3-2ubuntu5 amd64 [installed]
libproxy1-plugin-gsettings/focal-updates,focal-security,now 0.4.15-10ubuntu1.2 amd64 [installed]
libproxy1-plugin-networkmanager/focal-updates,focal-security,now 0.4.15-10ubuntu1.2 amd64 [installed]
libproxy1v5/focal-updates,focal-security,now 0.4.15-10ubuntu1.2 amd64 [installed]
libpsl5/focal,now 0.21.0-1ubuntu1 amd64 [installed]
libpstoedit0c2a/focal,now 3.75-1build1 amd64 [installed,automatic]
libptexenc1/focal,now 2019.20190605.51237-3build2 amd64 [installed,automatic]
libpthread-stubs0-dev/focal,now 0.4-1 amd64 [installed]
libpulse-mainloop-glib0/focal-updates,now 1:13.99.1-1ubuntu3.10 amd64 [installed]
libpulse0/focal-updates,now 1:13.99.1-1ubuntu3.10 amd64 [installed]
libpulsedsp/focal-updates,now 1:13.99.1-1ubuntu3.10 amd64 [installed]
libpwquality-common/focal,focal,now 1.4.2-1build1 all [installed]
libpwquality1/focal,now 1.4.2-1build1 amd64 [installed]
libpython2-stdlib/focal,now 2.7.17-2ubuntu4 amd64 [installed]
libpython2.7-minimal/focal-updates,focal-security,now 2.7.18-1~20.04.1 amd64 [installed]
libpython2.7-stdlib/focal-updates,focal-security,now 2.7.18-1~20.04.1 amd64 [installed]
libpython3-dev/focal,now 3.8.2-0ubuntu2 amd64 [installed]
libpython3-stdlib/focal,now 3.8.2-0ubuntu2 amd64 [installed]
libpython3.8-dev/focal-updates,focal-security,now 3.8.5-1~20.04.2 amd64 [installed]
libpython3.8-minimal/focal-updates,focal-security,now 3.8.5-1~20.04.2 amd64 [installed]
libpython3.8-stdlib/focal-updates,focal-security,now 3.8.5-1~20.04.2 amd64 [installed]
libpython3.8/focal-updates,focal-security,now 3.8.5-1~20.04.2 amd64 [installed]
libqmi-glib5/focal,now 1.24.8-1 amd64 [installed]
libqmi-proxy/focal,now 1.24.8-1 amd64 [installed]
libqpdf26/focal,now 9.1.1-1build1 amd64 [installed]
libqqwing2v5/focal,now 1.3.4-1.1build1 amd64 [installed]
libqt5charts5/focal,now 5.12.8-0ubuntu1 amd64 [installed]
libqt5concurrent5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5core5a/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5dbus5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5gui5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5network5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5positioning5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5printsupport5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5qml5/focal,now 5.12.8-0ubuntu1 amd64 [installed]
libqt5quick5/focal,now 5.12.8-0ubuntu1 amd64 [installed]
libqt5script5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5scripttools5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5sensors5/focal,now 5.12.8-0ubuntu1 amd64 [installed]
libqt5svg5/focal,now 5.12.8-0ubuntu1 amd64 [installed]
libqt5webchannel5/focal,now 5.12.8-0ubuntu1 amd64 [installed]
libqt5webkit5/focal,now 5.212.0~alpha4-1ubuntu2 amd64 [installed]
libqt5widgets5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libqt5x11extras5/focal,now 5.12.8-0ubuntu1 amd64 [installed]
libqt5xml5/focal,now 5.12.8+dfsg-0ubuntu1 amd64 [installed]
libquadmath0/focal-updates,focal-security,now 10.2.0-5ubuntu1~20.04 amd64 [installed]
libraptor2-0/focal-updates,focal-security,now 2.0.15-0ubuntu1.20.04.1 amd64 [installed]
librasqal3/focal,now 0.9.33-0.1 amd64 [installed]
libraw1394-11/focal,now 2.1.2-1 amd64 [installed]
libraw19/focal,now 0.19.5-1ubuntu1 amd64 [installed]
librdf0/focal,now 1.0.17-1.1ubuntu1 amd64 [installed]
libreadline8/focal,now 8.0-4 amd64 [installed]
libreadonly-perl/focal,focal,now 2.050-2 all [installed]
libref-util-perl/focal,focal,now 0.204-1 all [installed]
libref-util-xs-perl/focal,now 0.117-1build2 amd64 [installed]
libregexp-common-perl/focal,focal,now 2017060201-1 all [installed,automatic]
libreoffice-avmedia-backend-gstreamer/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-base-core/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-calc/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-common/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-core/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-draw/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-gnome/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-gtk3/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-help-common/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-help-en-gb/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-help-en-us/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-impress/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-l10n-en-gb/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-l10n-en-za/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-math/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
libreoffice-ogltrans/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-pdfimport/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-style-breeze/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-style-colibre/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-style-elementary/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-style-tango/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libreoffice-writer/focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 amd64 [installed]
librest-0.7-0/focal,now 0.8.1-1 amd64 [installed]
librevenge-0.0-0/focal,now 0.0.4-6ubuntu5 amd64 [installed]
librhythmbox-core10/focal,now 3.4.4-1ubuntu2 amd64 [installed]
libridl-java/focal-updates,focal-updates,now 1:6.4.7-0ubuntu0.20.04.1 all [installed]
libroken18-heimdal/focal,now 7.7.0+dfsg-1ubuntu1 amd64 [installed]
librole-tiny-perl/focal,focal,now 2.001004-1 all [installed]
librsvg2-2/focal-updates,now 2.48.9-1ubuntu0.20.04.1 amd64 [installed]
librsvg2-common/focal-updates,now 2.48.9-1ubuntu0.20.04.1 amd64 [installed]
librsync2/focal,now 2.0.2-1ubuntu1 amd64 [installed]
librtmp1/focal,now 2.4+20151223.gitfa8646d.1-2build1 amd64 [installed]
librubberband2/focal,now 1.8.2-1build1 amd64 [installed]
libruby2.7/focal-updates,focal-security,now 2.7.0-5ubuntu1.4 amd64 [installed,automatic]
librygel-core-2.6-2/focal,now 0.38.3-1ubuntu1 amd64 [installed]
librygel-db-2.6-2/focal,now 0.38.3-1ubuntu1 amd64 [installed]
librygel-renderer-2.6-2/focal,now 0.38.3-1ubuntu1 amd64 [installed]
librygel-server-2.6-2/focal,now 0.38.3-1ubuntu1 amd64 [installed]
libsamplerate0/focal,now 0.1.9-2 amd64 [installed]
libsane-common/focal-updates,focal-updates,now 1.0.29-0ubuntu5.2 all [installed]
libsane-hpaio/focal,now 3.20.3+dfsg0-2 amd64 [installed]
libsane/focal-updates,now 1.0.29-0ubuntu5.2 amd64 [installed]
libsasl2-2/focal,now 2.1.27+dfsg-2 amd64 [installed]
libsasl2-dev/focal,now 2.1.27+dfsg-2 amd64 [installed]
libsasl2-modules-db/focal,now 2.1.27+dfsg-2 amd64 [installed]
libsasl2-modules-gssapi-mit/focal,now 2.1.27+dfsg-2 amd64 [installed]
libsasl2-modules/focal,now 2.1.27+dfsg-2 amd64 [installed]
libsbc1/focal,now 1.4-1 amd64 [installed]
libsdl2-2.0-0/focal,now 2.0.10+dfsg1-3 amd64 [installed]
libseccomp2/focal-updates,now 2.5.1-1ubuntu1~20.04.1 amd64 [installed]
libsecret-1-0/focal-updates,now 0.20.3-0ubuntu1 amd64 [installed]
libsecret-common/focal-updates,focal-updates,now 0.20.3-0ubuntu1 all [installed]
libselinux1-dev/focal,now 3.0-1build2 amd64 [installed,automatic]
libselinux1/focal,now 3.0-1build2 amd64 [installed]
libsemanage-common/focal,focal,now 3.0-1build2 all [installed]
libsemanage1/focal,now 3.0-1build2 amd64 [installed]
libsensors-config/focal,focal,now 1:3.6.0-2ubuntu1 all [installed]
libsensors5/focal,now 1:3.6.0-2ubuntu1 amd64 [installed]
libsepol1-dev/focal,now 3.0-1 amd64 [installed,automatic]
libsepol1/focal,now 3.0-1 amd64 [installed]
libserd-0-0/focal,now 0.30.2-1 amd64 [installed]
libsereal-decoder-perl/focal,now 4.011+ds-1build1 amd64 [installed,automatic]
libsereal-encoder-perl/focal,now 4.011+ds-1build1 amd64 [installed,automatic]
libsereal-perl/focal,focal,now 4.011-1 all [installed,automatic]
libsgutils2-2/focal,now 1.44-1ubuntu2 amd64 [installed]
libshine3/focal,now 3.1.1-2 amd64 [installed]
libshout3/focal,now 2.4.3-1 amd64 [installed]
libsidplay1v5/focal,now 1.36.59-11build1 amd64 [installed]
libsigc++-2.0-0v5/focal,now 2.10.2-1build1 amd64 [installed]
libsigsegv2/focal,now 2.12-2 amd64 [installed]
libslang2/focal,now 2.3.2-4 amd64 [installed]
libslf4j-java/focal,focal,now 1.7.25-3 all [installed]
libsm-dev/focal,now 2:1.2.3-1 amd64 [installed]
libsm6/focal,now 2:1.2.3-1 amd64 [installed]
libsmartcols1/focal-updates,now 2.34-0.1ubuntu9.1 amd64 [installed]
libsmbclient/focal-updates,focal-security,now 2:4.11.6+dfsg-0ubuntu1.8 amd64 [installed]
libsmbios-c2/focal,now 2.4.3-1 amd64 [installed]
libsnapd-glib1/focal-updates,now 1.58-0ubuntu0.20.04.0 amd64 [installed]
libsnappy1v5/focal,now 1.1.8-1build1 amd64 [installed]
libsndfile1/focal,now 1.0.28-7 amd64 [installed]
libsndio7.0/focal,now 1.5.0-3 amd64 [installed]
libsnmp-base/focal-updates,focal-updates,focal-security,focal-security,now 5.8+dfsg-2ubuntu2.3 all [installed]
libsnmp35/focal-updates,focal-security,now 5.8+dfsg-2ubuntu2.3 amd64 [installed]
libsocket6-perl/focal,now 0.29-1build1 amd64 [installed]
libsodium23/focal,now 1.0.18-1 amd64 [installed]
libsoftware-license-perl/focal,focal,now 0.103014-2 all [installed]
libsombok3/focal,now 2.4.0-2 amd64 [installed]
libsonic0/focal,now 0.2.0-8 amd64 [installed]
libsord-0-0/focal,now 0.16.4-1 amd64 [installed]
libsort-key-perl/focal,now 1.33-2build2 amd64 [installed,automatic]
libsoundtouch1/focal,now 2.1.2+ds1-1build1 amd64 [installed]
libsoup-gnome2.4-1/focal,now 2.70.0-1 amd64 [installed]
libsoup2.4-1/focal,now 2.70.0-1 amd64 [installed]
libsoxr0/focal,now 0.1.3-2build1 amd64 [installed]
libspandsp2/focal,now 0.0.6+dfsg-2 amd64 [installed]
libspecio-perl/focal,focal,now 0.45-1 all [installed]
libspectre1/focal,now 0.2.8-2 amd64 [installed]
libspeechd2/focal,now 0.9.1-4 amd64 [installed]
libspeex1/focal,now 1.2~rc1.2-1.1ubuntu1 amd64 [installed]
libspeexdsp1/focal,now 1.2~rc1.2-1.1ubuntu1 amd64 [installed]
libsratom-0-0/focal,now 0.6.4-1 amd64 [installed]
libsrt1/focal,now 1.4.0-1build1 amd64 [installed]
libsrtp2-1/focal,now 2.3.0-2 amd64 [installed]
libss2/focal,now 1.45.5-2ubuntu1 amd64 [installed]
libssh-4/focal-updates,focal-security,now 0.9.3-2ubuntu2.1 amd64 [installed]
libssh-gcrypt-4/focal-updates,focal-security,now 0.9.3-2ubuntu2.1 amd64 [installed]
libssh2-1/focal,now 1.8.0-2.1build1 amd64 [installed]
libssl-dev/focal-updates,now 1.1.1f-1ubuntu2.4 amd64 [installed]
libssl1.1/focal-updates,now 1.1.1f-1ubuntu2.4 amd64 [installed]
libsss-nss-idmap0/focal-updates,now 2.2.3-3ubuntu0.4 amd64 [installed]
libstartup-notification0/focal,now 0.12-6 amd64 [installed]
libstd-rust-1.47/focal-updates,focal-security,now 1.47.0+dfsg1+llvm-1ubuntu1~20.04.1 amd64 [installed,automatic]
libstd-rust-dev/focal-updates,focal-security,now 1.47.0+dfsg1+llvm-1ubuntu1~20.04.1 amd64 [installed,automatic]
libstdc++-9-dev/focal-updates,focal-security,now 9.3.0-17ubuntu1~20.04 amd64 [installed]
libstdc++6/focal-updates,focal-security,now 10.2.0-5ubuntu1~20.04 amd64 [installed]
libstemmer0d/focal,now 0+svn585-2 amd64 [installed]
libstrictures-perl/focal,focal,now 2.000006-1 all [installed]
libstruct-dumb-perl/focal,focal,now 0.09-1 all [installed,automatic]
libsub-exporter-perl/focal,focal,now 0.987-1 all [installed]
libsub-exporter-progressive-perl/focal,focal,now 0.001013-1 all [installed]
libsub-identify-perl/focal,now 0.14-1build2 amd64 [installed]
libsub-install-perl/focal,focal,now 0.928-1 all [installed]
libsub-name-perl/focal,now 0.26-1 amd64 [installed]
libsub-quote-perl/focal,focal,now 2.006006-1 all [installed]
libsuitesparseconfig5/focal,now 1:5.7.1+dfsg-2 amd64 [installed]
libswresample3/focal-updates,focal-security,now 7:4.2.4-1ubuntu0.1 amd64 [installed]
libswscale5/focal-updates,focal-security,now 7:4.2.4-1ubuntu0.1 amd64 [installed]
libsynctex2/focal,now 2019.20190605.51237-3build2 amd64 [installed]
libsys-hostname-long-perl/focal,focal,now 1.5-1 all [installed]
libsysmetrics1/focal,now 1.6.1 amd64 [installed]
libsystemd0/focal-updates,now 245.4-4ubuntu3.6 amd64 [installed]
libsz2/focal,now 1.0.4-1 amd64 [installed]
libtag1v5-vanilla/focal,now 1.11.1+dfsg.1-0.3ubuntu2 amd64 [installed]
libtag1v5/focal,now 1.11.1+dfsg.1-0.3ubuntu2 amd64 [installed]
libtalloc2/focal,now 2.3.0-3ubuntu1 amd64 [installed]
libtasn1-6/focal,now 4.16.0-2 amd64 [installed]
libtcl8.6/focal,now 8.6.10+dfsg-1 amd64 [installed,automatic]
libtdb1/focal,now 1.4.2-3build1 amd64 [installed]
libteamdctl0/focal,now 1.30-1 amd64 [installed]
libteckit0/focal,now 2.5.8+ds2-5ubuntu2 amd64 [installed,automatic]
libtepl-4-0/focal,now 4.4.0-1 amd64 [installed]
libtest-fatal-perl/focal,focal,now 0.014-1 all [installed,automatic]
libtest-refcount-perl/focal,focal,now 0.10-1 all [installed,automatic]
libtevent0/focal,now 0.10.1-4 amd64 [installed]
libtexlua53/focal,now 2019.20190605.51237-3build2 amd64 [installed,automatic]
libtexluajit2/focal,now 2019.20190605.51237-3build2 amd64 [installed,automatic]
libtext-bibtex-perl/focal,now 0.88-3build1 amd64 [installed,automatic]
libtext-charwidth-perl/focal,now 0.04-10 amd64 [installed]
libtext-csv-perl/focal,focal,now 2.00-1 all [installed,automatic]
libtext-csv-xs-perl/focal,now 1.41-1 amd64 [installed,automatic]
libtext-glob-perl/focal,focal,now 0.10-1 all [installed,automatic]
libtext-iconv-perl/focal,now 1.7-7 amd64 [installed]
libtext-levenshtein-perl/focal,focal,now 0.13-1 all [installed,automatic]
libtext-roman-perl/focal,focal,now 3.5-2 all [installed,automatic]
libtext-template-perl/focal,focal,now 1.58-1 all [installed]
libtext-unidecode-perl/focal,focal,now 1.30-1 all [installed,automatic]
libtext-wrapi18n-perl/focal,focal,now 0.06-9 all [installed]
libthai-data/focal,focal,now 0.1.28-3 all [installed]
libthai-dev/focal,now 0.1.28-3 amd64 [installed,automatic]
libthai0/focal,now 0.1.28-3 amd64 [installed]
libtheora0/focal,now 1.1.1+dfsg.1-15ubuntu2 amd64 [installed]
libtie-cycle-perl/focal,focal,now 1.225-1 all [installed,automatic]
libtie-ixhash-perl/focal,focal,now 1.23-2 all [installed]
libtiff5/focal-updates,focal-security,now 4.1.0+git191117-2ubuntu0.20.04.1 amd64 [installed]
libtimedate-perl/focal,focal,now 2.3200-1 all [installed]
libtimezonemap-data/focal,focal,now 0.4.6-2 all [installed]
libtimezonemap1/focal,now 0.4.6-2 amd64 [installed]
libtinfo6/focal,now 6.2-0ubuntu2 amd64 [installed]
libtk8.6/focal,now 8.6.10-1 amd64 [installed,automatic]
libtotem-plparser-common/focal,focal,now 3.26.5-1ubuntu1 all [installed]
libtotem-plparser18/focal,now 3.26.5-1ubuntu1 amd64 [installed]
libtotem0/focal,now 3.34.1-2ubuntu2 amd64 [installed]
libtracker-control-2.0-0/focal-updates,now 2.3.6-0ubuntu1 amd64 [installed]
libtracker-miner-2.0-0/focal-updates,now 2.3.6-0ubuntu1 amd64 [installed]
libtracker-sparql-2.0-0/focal-updates,now 2.3.6-0ubuntu1 amd64 [installed]
libtry-tiny-perl/focal,focal,now 0.30-1 all [installed]
libtsan0/focal-updates,focal-security,now 10.2.0-5ubuntu1~20.04 amd64 [installed]
libtss2-esys0/focal,now 2.3.2-1 amd64 [installed]
libtwolame0/focal,now 0.4.0-2 amd64 [installed]
libtype-tiny-perl/focal,focal,now 1.008001-2 all [installed]
libtype-tiny-xs-perl/focal,now 0.016-1 amd64 [installed]
libu2f-udev/focal,focal,now 1.1.10-1 all [installed]
libubsan0/focal,now 7.5.0-6ubuntu2 amd64 [installed]
libubsan1/focal-updates,focal-security,now 10.2.0-5ubuntu1~20.04 amd64 [installed]
libuchardet0/focal,now 0.0.6-3build1 amd64 [installed]
libudev1/focal-updates,now 245.4-4ubuntu3.6 amd64 [installed]
libudisks2-0/focal,now 2.8.4-1ubuntu1 amd64 [installed]
libunicode-linebreak-perl/focal,now 0.0.20190101-1build1 amd64 [installed]
libunicode-utf8-perl/focal,now 0.62-1build1 amd64 [installed]
libunistring2/focal,now 0.9.10-2 amd64 [installed]
libunistring2/focal,now 0.9.10-2 i386 [installed]
libunity-control-center1/focal,now 15.04.0+19.10.20190921-0ubuntu3 amd64 [installed]
libunity-gtk2-parser0/focal,now 0.0.0+18.04.20171202-0ubuntu2 amd64 [installed]
libunity-gtk3-parser0/focal,now 0.0.0+18.04.20171202-0ubuntu2 amd64 [installed]
libunity-protocol-private0/focal,now 7.1.4+19.04.20190319-0ubuntu3 amd64 [installed]
libunity-scopes-json-def-desktop/focal,focal,now 7.1.4+19.04.20190319-0ubuntu3 all [installed]
libunity-settings-daemon1/focal,now 15.04.1+20.04.20200325-0ubuntu1 amd64 [installed]
libunity9/focal,now 7.1.4+19.04.20190319-0ubuntu3 amd64 [installed]
